-1, -1, inf, inf, inf, inf
0, 0, 0.08718957853838726, 0.08718957853838726, 0.08718957853838726, 0.056890254942071505
0, 1, 0.4004529734877487, 0.4004529734877487, 0.0964048793201677, 0.056890254942071505
0, 2, 0.017189663264647385, 0.017189663264647385, 0.011252206222424054, 0.041252206222424054
0, 3, 0.01631649195826236, 0.01631649195826236, 0.011300986769887902, 0.041252206222424054
0, 4, 0.41238621642356105, 0.01631649195826236, 0.2719120864207837, 0.041252206222424054
0, 5, 0.015170000543125815, 0.015170000543125815, 0.01043864712789469, 0.02043864712789469
0, 6, 0.41261199789270525, 0.015170000543125815, 0.2720576813681796, 0.02043864712789469
0, 7, 0.04814402517301562, 0.015170000543125815, 0.031583854502340254, 0.01043864712789469
0, 8, 0.01420941713641337, 0.01420941713641337, 0.009666184497540425, 0.009666184497540425
0, 9, 0.016965524528671082, 0.01420941713641337, 0.011238890914568346, 0.009666184497540425
1, 0, 0.37324162741831113, 0.01420941713641337, 0.2461733823170238, 0.009666184497540425
1, 1, 0.0594796738376254, 0.01420941713641337, 0.038676154484971026, 0.009666184497540425
1, 2, 0.016558780903111702, 0.01420941713641337, 0.010856305958553617, 0.009666184497540425
1, 3, 0.015923022092177167, 0.01420941713641337, 0.01103080183572504, 0.009666184497540425
1, 4, 0.40851091292420905, 0.01420941713641337, 0.2693687652681299, 0.009666184497540425
1, 5, 0.015118856850521348, 0.01420941713641337, 0.010399560496847603, 0.009666184497540425
1, 6, 0.4024927391594373, 0.01420941713641337, 0.26542082059616984, 0.009666184497540425
1, 7, 0.036968396606752656, 0.01420941713641337, 0.024288503446031885, 0.009666184497540425
1, 8, 0.014347469052376886, 0.01420941713641337, 0.009759047926194319, 0.009666184497540425
1, 9, 0.014119579729447693, 0.014119579729447693, 0.009711120564962034, 0.009711120564962034
2, 0, 0.031574998938616684, 0.014119579729447693, 0.020360662239735625, 0.009711120564962034
2, 1, 0.014571239682880908, 0.014119579729447693, 0.009987447906024153, 0.009711120564962034
2, 2, 0.014935890988375247, 0.014119579729447693, 0.010126344497765312, 0.009711120564962034
2, 3, 0.014864693005229074, 0.014119579729447693, 0.010279574559217528, 0.009711120564962034
2, 4, 0.03026107444184162, 0.014119579729447693, 0.019510045926355395, 0.009711120564962034
2, 5, 0.014343526478044199, 0.014119579729447693, 0.009868946406289244, 0.009711120564962034
2, 6, 0.05708702263611355, 0.014119579729447693, 0.03715293306212777, 0.009711120564962034
2, 7, 0.014824979538368522, 0.014119579729447693, 0.010006359285077695, 0.009711120564962034
2, 8, 0.014425555283234004, 0.014119579729447693, 0.00991658324980506, 0.009711120564962034
2, 9, 0.014493751162388676, 0.014119579729447693, 0.009997548812618367, 0.009711120564962034
3, 0, 0.014170413754996301, 0.014170413754996301, 0.009619831723917215, 0.009619831723917215
3, 1, 0.23785720604096858, 0.014170413754996301, 0.15649211865000306, 0.009619831723917215
3, 2, 0.020241797245455516, 0.014170413754996301, 0.013428763676592454, 0.009619831723917215
3, 3, 0.018010694858715592, 0.014170413754996301, 0.01211782522284148, 0.009619831723917215
3, 4, 0.015690377208941945, 0.014170413754996301, 0.010858443118654705, 0.009619831723917215
3, 5, 0.27395602185389645, 0.014170413754996301, 0.18039779079491966, 0.009619831723917215
3, 6, 0.014714183815447765, 0.014170413754996301, 0.010122395739087476, 0.009619831723917215
3, 7, 0.2859271796355822, 0.014170413754996301, 0.18830487080965233, 0.009619831723917215
3, 8, 0.020478161492500455, 0.014170413754996301, 0.013465830397001282, 0.009619831723917215
3, 9, 0.014498306973643007, 0.014170413754996301, 0.0099460538149857, 0.009619831723917215
4, 0, 0.013794216955355971, 0.013794216955355971, 0.009464955883049252, 0.009464955883049252
4, 1, 0.014477070757496373, 0.013794216955355971, 0.009986155335593404, 0.009464955883049252
4, 2, 0.013945085432509283, 0.013794216955355971, 0.009560434910412408, 0.009464955883049252
4, 3, 0.014296177574762727, 0.013794216955355971, 0.009868213781450209, 0.009464955883049252
4, 4, 0.014461009538064805, 0.013794216955355971, 0.00993711488261922, 0.009464955883049252
4, 5, 0.014035128985036855, 0.013794216955355971, 0.009665320170487808, 0.009464955883049252
4, 6, 0.01440964190894722, 0.013794216955355971, 0.009783832767294175, 0.009464955883049252
4, 7, 0.013824900866017316, 0.013794216955355971, 0.009486164418107597, 0.009464955883049252
