name,position,velocity,effort,timestamp_nsecs
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.037098300344810375, 1.3836506706728484, 0.6902366336550222, 0.004590518878142421, 0.021140407334515332, 1.3968285988920939, 0.6901784480886327, -0.006720767200775944, 0.018307182490322482, 0.032283237391183495, 1.391401760225006, 0.6979611455017842, 0.004647539093508195, 0.02817772454102463, 1.3921021942507905, 0.6849248602538525, -0.0061271559677390204, -0.0022252798279524502, 0.008849440119302868, 0.007948248316375632, -0.001449496424683763, 0.008263093161249457, -0.004085030735855309, -0.00897719553079634)","(0.5205582618631084, 0.5205582618631084, 0.5117749214817265, 0.0006974507935847234, 0.5211824465196703, 0.5211824465196703, 0.5238158669628756, -0.003532575292633338, 0.0026097616745395453, 0.5245605952281172, 0.5245605952281172, 0.5229747686179139, 0.00890247298939751, 0.5213943312035932, 0.5213943312035932, 0.5199540231958067, -0.004880309628973523, 0.0009888520403268143, -0.002083905497323616, -0.00019035677797511906, 8.275296517775038e-05, -0.00011528558190974813, 0.00026091120899525633, 0.00019067658545162623)","(122.62123271443845, 122.62123271443845, -157.28903730656774, -3.2161257863925483, -153.50723149226573, -153.50723149226573, 190.53128285581647, 3.2009412846112726, -179.52250722535797, 37.388516970724616, 37.388516970724616, 58.793911979175476, -8.63554263834696, 85.40468186701122, 85.40468186701122, 89.93450394226731, -22.101184804663287, -76.23740205842873, -5.94287053892019, 62.55862870706308, -19.73054564584826, -9.2301049587969, 5.151235842649664, 5.983597563757714)",1678993488014788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.037098300344810375, 1.3918319015415719, 0.6943246291540767, 0.004600295197402833, 0.021140407334515332, 1.4059847950975046, 0.6943913719344773, -0.0067497350838006814, 0.018317984155289218, 0.03276507675523099, 1.3979649760751238, 0.7021535651966849, 0.004735506970053876, 0.02817772454102463, 1.4006623922169752, 0.6891431896003329, -0.006191590201001266, -0.0021230346300287386, 0.00888550227298297, 0.007954407681463703, -0.0015242015945129278, 0.008248536058484478, -0.004138243156234031, -0.008972699912211843)","(0.5205767343331924, 0.5205767343331924, 0.51136081154045, 0.0007872582314856416, 0.5209977820168492, 0.5209977820168492, 0.5239262875902336, -0.00354485497920716, 0.002435507994616411, 0.5245013265282136, 0.5245013265282136, 0.5228277440571413, 0.009210715714569159, 0.521643566986107, 0.521643566986107, 0.5207400190337733, -0.005344135221093191, 0.002752005451877151, -0.0011847169334080721, -6.209558563655225e-05, -0.001249121543403538, -0.00036218473310997056, -0.0007779055146259976, 0.00025127731425597514)","(123.1148648534683, 123.1148648534683, -158.18058418348568, -3.3666369493170745, -154.14445185033478, -154.14445185033478, 190.55890688767795, 3.3900777537259876, -180.23080308025544, 37.630164296511225, 37.630164296511225, 58.709966231668496, -8.759564967675237, 85.6414056813116, 85.6414056813116, 89.44852896330818, -22.191271962738266, -76.15869521229783, -5.815106717813249, 62.62412228719996, -19.77052905804401, -9.344166819967045, 4.717293358031688, 6.102186251379272)",1678993488022788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.03755071864169829, 1.4000131324102951, 0.6983066275990757, 0.004580426801784299, 0.021781025738591586, 1.4151409913029152, 0.6986084005097145, -0.00676650689441309, 0.01834092148255124, 0.03324691611927849, 1.4056220612335948, 0.7062512068083687, 0.004801391145896753, 0.02862499000992974, 1.4092225901831599, 0.6933916371555398, -0.0062215062217389795, -0.0021343453747832107, 0.008908837925548264, 0.007960493951698875, -0.0015541786374784223, 0.00822106943142373, -0.0041898665593879635, -0.00898484227046163)","(0.5200796804805339, 0.5200796804805339, 0.5096065757070921, 0.00029128135279029687, 0.5211863595001762, 0.5211863595001762, 0.5246590653055909, -0.003337627341841155, 0.002521419202125486, 0.5240502245609022, 0.5240502245609022, 0.5214915785070119, 0.009064494289271282, 0.5223001564024439, 0.5223001564024439, 0.5225292699235959, -0.005099251203564585, 0.0021228312758571097, -0.0006120552382296499, 6.244957079275941e-05, -0.0016078501340430955, -0.0008077679477250226, -0.0017349062923585328, -9.768715909368898e-06)","(123.94321162560156, 123.94321162560156, -158.89037180537522, -3.5125399831705346, -154.27352359082897, -154.27352359082897, 190.70410099350883, 3.775459522495627, -180.79831328582506, 37.75840387334319, 37.75840387334319, 58.8745895821049, -8.765414308281333, 85.84167802045891, 85.84167802045891, 88.58751909374392, -21.98353793995921, -76.05367012052756, -5.84567288797811, 62.62265292913419, -19.765926707172486, -9.266370089546246, 4.827468420703232, 6.3042639669359355)",1678993488030788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.0380031369385862, 1.4081943632790186, 0.7024030505666659, 0.0045720004266737654, 0.021781025738591586, 1.4222624772404568, 0.7028000234589328, -0.0067875207910955805, 0.018360290851206433, 0.03276507675523099, 1.4143730157004186, 0.7103640815714909, 0.004865081164942385, 0.02862499000992974, 1.4167127634035714, 0.6976626465886338, -0.006236341066925654, -0.0021710679489412637, 0.00887206276883284, 0.007959624707682005, -0.0015605513711157155, 0.008207610008912635, -0.0040409332435091105, -0.008974539254148654)","(0.520470492665251, 0.520470492665251, 0.5100001313962915, 9.129832812340862e-05, 0.5218182386167278, 0.5218182386167278, 0.5246008328850851, -0.0032174739590087416, 0.002512049774112522, 0.5234393457988393, 0.5234393457988393, 0.5204293862323078, 0.008911076979242458, 0.5224277397214191, 0.5224277397214191, 0.5242465250555283, -0.00464167227217855, 0.0011380648895145265, -0.0011997273553683823, 4.879891244706606e-05, -0.0015561911568328138, -0.0009363160452954743, 0.0012023278035273263, 0.0001855293770123993)","(124.94654200426453, 124.94654200426453, -159.46159315311914, -3.487095987670817, -154.6835733456079, -154.6835733456079, 190.97075061085235, 3.877518717943354, -181.69794340206965, 38.015139461562654, 38.015139461562654, 58.71051312075064, -8.913136120008561, 86.01284224134834, 86.01284224134834, 87.93953764081405, -21.27751937978425, -76.17551460981433, -5.939331266292042, 62.656661515043524, -19.78053801179601, -9.248970092416137, 5.692691541507424, 6.480119352361931)",1678993488038788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.0380031369385862, 1.416375594147742, 0.7064757585778328, 0.0046041190495021474, 0.022421644142667785, 1.430401318311933, 0.7069932473382272, -0.006816158674885007, 0.01837548056008978, 0.03372875548332599, 1.4231239701672427, 0.7144545027549639, 0.004959682621747147, 0.029072255478834907, 1.4242029366239832, 0.7019325003233386, -0.006272455681990758, -0.002198742804983421, 0.008840822337116394, 0.007964874665447092, -0.001591188766376733, 0.008210860031972349, -0.004077363975406835, -0.00896581506900863)","(0.5211874618062564, 0.5211874618062564, 0.5098893042606915, 0.0006802674563207772, 0.522353803050334, 0.522353803050334, 0.5245828309093914, -0.0032702200538059782, 0.0024213014808040284, 0.5234173779566115, 0.5234173779566115, 0.5191179235226966, 0.009320838651220695, 0.5209881817516965, 0.5209881817516965, 0.5256870488290701, -0.004624579366942849, 0.000459449219256254, -0.0015986441666229027, 0.00013529670001964303, -0.0019074216719553744, -0.0007420091318340735, 0.0002261243094800229, 0.0003146433058334721)","(125.72352786093032, 125.72352786093032, -159.68862550716847, -3.585184087717363, -155.0001410461665, -155.0001410461665, 191.27168866709445, 4.191467462133131, -182.59390400156943, 38.302071664437605, 38.302071664437605, 59.04857842314944, -8.999483129428462, 86.15871768730622, 86.15871768730622, 87.28586387223999, -21.272521156282984, -76.05515601804815, -5.925015555403742, 62.600695844494005, -19.795629361881048, -9.19233701839144, 5.228408180913171, 6.629021906694451)",1678993488046788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.03845555523547417, 1.4245568250164655, 0.7105814107136864, 0.004583004213368892, 0.022421644142667785, 1.438540159383409, 0.7111494147360712, -0.00683028340344039, 0.01840182486686558, 0.03372875548332599, 1.4307810553257136, 0.7186149791476331, 0.00501042640352083, 0.029072255478834907, 1.432763134590168, 0.7062345530481874, -0.006291748139661345, -0.0021827442210302197, 0.008815267490657459, 0.007968770994642601, -0.001587042470559612, 0.008219715286480017, -0.004165508669681298, -0.008979024203741255)","(0.5221575958273371, 0.5221575958273371, 0.5103459931002547, 0.00020546513845423148, 0.522651077724836, 0.522651077724836, 0.5237773186192608, -0.0030368487323027106, 0.0025406494565250242, 0.523566068150755, 0.523566068150755, 0.5191689127299467, 0.008877786357649983, 0.5205480617474295, 0.5205480617474295, 0.5273888536029957, -0.0043056266517024116, 0.0007166273098856364, -0.0018324895940701352, 0.00017874558098183096, -0.0015042859047344188, -0.0004636290066798611, -0.001505494765481253, 2.4478878468095465e-05)","(126.49711710997434, 126.49711710997434, -159.99597405341254, -3.472433455073463, -155.33244027263245, -155.33244027263245, 191.30352228643412, 4.38946653986233, -183.35861209504995, 38.410028055655424, 38.410028055655424, 59.263668715081636, -9.07687537444794, 86.57266168758784, 86.57266168758784, 86.68895849579191, -21.327875491005454, -75.75476679457168, -6.047985203296511, 62.58911305770656, -19.82587470362346, -9.126458749700838, 4.49946158700558, 6.730384614397469)",1678993488054788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.0380031369385862, 1.4327380558851888, 0.7147058736125091, 0.004592620961254394, 0.022421644142667785, 1.4456616453209508, 0.7153304638224547, -0.006831655178411676, 0.018437810407194152, 0.03421059484737354, 1.4384381404841846, 0.7227602647357158, 0.005093697971654521, 0.029519520947740074, 1.4413233325563526, 0.7105332283843132, -0.0063438031290703415, -0.0021288129165441044, 0.0088255344105203, 0.007978795034865996, -0.0016454182268917821, 0.008200678737021575, -0.004329404159492829, -0.008979988009432857)","(0.5226699353214407, 0.5226699353214407, 0.5107470374919191, 0.0003414668727766913, 0.5221931103276813, 0.5221931103276813, 0.5232508586062877, -0.002594753428095032, 0.002816585696571184, 0.5238250881218016, 0.5238250881218016, 0.5186144207496373, 0.009091617542209857, 0.5210762928613291, 0.5210762928613291, 0.5284629990196572, -0.004622699064748507, 0.001601521947066975, -0.0013913475215970223, 0.0003435360215242346, -0.0023821111024797227, -0.0007492276281809773, -0.004269584668875286, 6.192471702812807e-07)","(127.28382332983404, 127.28382332983404, -160.13806766085526, -3.5535457309360283, -155.46629306897756, -155.46629306897756, 191.3559246563322, 4.5602997865104244, -183.82378341168413, 38.50037384396362, 38.50037384396362, 59.189145976248234, -9.234185814672681, 87.03806046523074, 87.03806046523074, 85.79109079108463, -21.475697833088585, -75.5979615205124, -5.999814804550084, 62.50267312179805, -19.7929775974413, -9.1696807781309, 5.501026217393579, 6.955328386485971)",1678993488062788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.03845555523547417, 1.4398966328953218, 0.7188011906768376, 0.00461191807200383, 0.02306226254674404, 1.4548178415263615, 0.719470381992707, -0.00683322906088237, 0.018441982262254054, 0.03372875548332599, 1.4460952256426556, 0.7268477413041893, 0.005193565927015687, 0.029519520947740074, 1.4488135057767642, 0.7147526813314656, -0.006387880966049934, -0.0021425760197938517, 0.008801855383880982, 0.007997827029183857, -0.0016358756108319549, 0.008195638549911885, -0.0043468157837965185, -0.008975047227090445)","(0.5222098988346863, 0.5222098988346863, 0.5114011006703216, 0.0006538950516163831, 0.5217265425207231, 0.5217265425207231, 0.5228969635936603, -0.002226970774310746, 0.002474391841465689, 0.5232019996654707, 0.5232019996654707, 0.5179503916764916, 0.009584686533567156, 0.5208795123007435, 0.5208795123007435, 0.5288105519958192, -0.004753494204859566, 0.0011310722917726576, -0.0016232248320820046, 0.0006325190032584793, -0.0018676204932883264, -0.0007279679113806398, -0.003978708767724325, 9.72564271310349e-05)","(127.87070237817699, 127.87070237817699, -160.19244376871973, -3.6657938846520746, -155.88094730146767, -155.88094730146767, 191.56815907230123, 4.922580289034672, -184.1082241241377, 38.74855604005766, 38.74855604005766, 59.197419932962234, -9.364500948630127, 87.26413327138694, 87.26413327138694, 84.75015565457937, -21.477982293745832, -75.5506599732783, -5.9275099520073296, 62.43135391233636, -19.737320679145675, -9.36265092344221, 5.467372002561476, 7.035311007442379)",1678993488070788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.03890797353236208, 1.4480778637640452, 0.7229467217407021, 0.004627506484112665, 0.02306226254674404, 1.4629566825978375, 0.7236209801121939, -0.0068457268420779585, 0.01843241717126906, 0.03421059484737354, 1.4537523108011263, 0.7309607997567996, 0.005291010236939139, 0.029519520947740074, 1.456303678997176, 0.7190376326729134, -0.0064388533452552936, -0.0021133747403900205, 0.008815018010306045, 0.007992142665914543, -0.0016568021202432205, 0.008195432092955349, -0.004299263754608098, -0.008976977033636414)","(0.5218880750613237, 0.5218880750613237, 0.5122185405030529, 0.0008444330604093639, 0.5221235220212325, 0.5221235220212325, 0.5221144246014041, -0.0021370790233857396, 0.0019448466784577005, 0.5217772297734712, 0.5217772297734712, 0.5171864173140683, 0.009982327237410566, 0.520071598388325, 0.520071598388325, 0.5296268651546482, -0.005008084268924556, 0.0015293518678804931, -0.001146972611335878, 0.00044592120064951073, -0.0020184904820786994, -0.0006331928327130129, -0.0025146659946988187, 4.5030892113070185e-05)","(128.6270699406252, 128.6270699406252, -160.24272477905478, -3.764499031605277, -156.30009755211884, -156.30009755211884, 192.17965685010975, 5.0094000384700506, -184.54087544014345, 38.856941248521295, 38.856941248521295, 59.3163588545737, -9.495022510345803, 87.58532622751743, 87.58532622751743, 84.1888994129783, -21.421743104630735, -75.4518057974492, -5.748518850701151, 62.332463137715415, -19.776248627191237, -9.378250345104586, 6.975992415181972, 6.958729847272995)",1678993488078788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.03890797353236208, 1.4562590946327687, 0.7270910159535119, 0.004642738282072284, 0.02306226254674404, 1.4710955236693137, 0.7278310077879067, -0.006865758473325827, 0.01846504903011604, 0.03421059484737354, 1.4625032652679504, 0.7350931856571891, 0.005363302984740437, 0.030414051885550353, 1.4648638769633606, 0.7232782067284166, -0.006494109335257197, -0.00213190032392765, 0.008792707236461358, 0.007993192143511584, -0.0017294884947825525, 0.00820588144525339, -0.004289640647477724, -0.008983279675624624)","(0.5221658064218828, 0.5221658064218828, 0.5131361615277004, 0.0010355377261358604, 0.5228158481481733, 0.5228158481481733, 0.5228126956279043, -0.0021908294775598, 0.0022823213495600184, 0.5212131114478765, 0.5212131114478765, 0.5171648019734635, 0.009860591227181541, 0.5195388760444639, 0.5195388760444639, 0.5297712343399587, -0.005304369080908895, 0.0009362291423559554, -0.0013897489971384448, 0.00041036997766353883, -0.0029845939429343346, -0.0003516438762616143, -0.00203348684917495, -8.121520221024752e-05)","(129.38430945319706, 129.38430945319706, -160.05682940900888, -3.728055848940564, -156.40349876742897, -156.40349876742897, 192.54676866629077, 5.0115689619952555, -184.90046360847973, 39.031471883832005, 39.031471883832005, 59.41337846355799, -9.549648672896344, 88.28620736057435, 88.28620736057435, 83.12709607907314, -21.325725861588396, -75.50947472078349, -5.640494934648877, 62.315176958770365, -19.809304896598178, -9.397769232383146, 7.652277480759602, 6.964306362983664)",1678993488086788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.03936039182925, 1.4654629793600826, 0.7312479603754682, 0.00461574970031905, 0.02306226254674404, 1.47923436474079, 0.7320723558546396, -0.0068828349257946874, 0.018506795138339836, 0.03517427357546854, 1.4712542197347742, 0.7392265301772997, 0.005444785440788433, 0.030414051885550353, 1.4744940996753184, 0.7275468762606982, -0.006528486605948528, -0.0020876244133358267, 0.008808747238845348, 0.00801057423351098, -0.0017053431590302642, 0.00820442239756361, -0.004219062793919665, -0.008978211812764047)","(0.5229547473492833, 0.5229547473492833, 0.5141337520979075, 0.0004032441689447292, 0.5224529166121736, 0.5224529166121736, 0.523936015119942, -0.002182044892095246, 0.00272768986302684, 0.5214812003823723, 0.5214812003823723, 0.5171325371801155, 0.009929486219517098, 0.5202461843273927, 0.5202461843273927, 0.530368724566333, -0.005163818187367869, 0.001578970541392006, -0.000857298580915108, 0.000663345808297074, -0.002088998160966336, -0.00032518426802902205, -0.0003774966629071722, 2.5047018077460606e-05)","(129.91870256245042, 129.91870256245042, -160.20001916674016, -3.565031338700666, -156.27564225062514, -156.27564225062514, 192.8341689098907, 4.897274022104073, -185.2134570236304, 39.20710575766026, 39.20710575766026, 59.58360480129756, -9.472440920451572, 89.0268110454345, 89.0268110454345, 82.07087695608831, -21.276282763186998, -75.43704538948286, -5.7288079704611805, 62.1966618533064, -19.801863438535023, -9.636867557570685, 7.793105414042387, 7.042284019225372)",1678993488094788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.03890797353236208, 1.4736442102288059, 0.7354237445718973, 0.0045904967573231325, 0.023702880950820238, 1.487373205812266, 0.7363823597738719, -0.00690624930887729, 0.0185256562791802, 0.03517427357546854, 1.4789113048932452, 0.7433551638590463, 0.005503539692966798, 0.030414051885550353, 1.48198427289573, 0.7317963685082215, -0.006533357931769026, -0.002085065062769317, 0.008854487390989263, 0.007995569945342094, -0.0017177946476746022, 0.008204081452227239, -0.004158660064996736, -0.008962940515833068)","(0.5234229043322975, 0.5234229043322975, 0.5151768918031288, -0.0001496433055765376, 0.5218993315287961, 0.5218993315287961, 0.5260124544045, -0.002267771684134659, 0.0026390971416260793, 0.5216941988031406, 0.5216941988031406, 0.516867276306297, 0.00954839386720183, 0.5207119018069892, 0.5207119018069892, 0.5303895143716547, -0.004489107930471515, 0.001356687756331609, 0.00013837280075712716, 0.0002728785175689142, -0.002048967824796412, -0.00027599589903368047, 0.0007674613612546367, 0.00031839302742305074)","(130.44888149884693, 130.44888149884693, -160.50287304003422, -3.891072235751266, -156.4239171240328, -156.4239171240328, 193.04428083236658, 5.071699764935143, -185.4389719605181, 39.29587753770251, 39.29587753770251, 59.788977692883876, -9.644506363437749, 89.63587969360742, 89.63587969360742, 81.05874575092471, -21.30594785830794, -75.5142187607306, -5.469994268446966, 62.29370200300014, -19.794676667410453, -9.686976881594408, 8.051749640719054, 7.152505825215122)",1678993488102788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.03936039182925, 1.4808027872389389, 0.7396343905227569, 0.004580205133646342, 0.024343499354896436, 1.4955120468837422, 0.740594981029068, -0.006936672812645622, 0.018543015446179506, 0.03517427357546854, 1.4876622593600692, 0.7474990453779339, 0.005584076874320027, 0.03086131735445552, 1.4905444708619149, 0.7359752036013434, -0.006524257155531582, -0.0021075258328657523, 0.008826304800334773, 0.00799529694174708, -0.0017267864367517172, 0.008213915259007453, -0.004233456681463975, -0.008940680540109444)","(0.522687554836392, 0.522687554836392, 0.5167591516033374, -0.000325476382965657, 0.5216341524378011, 0.5216341524378011, 0.5260116240763454, -0.002489003039590757, 0.002557209449416186, 0.5220244840886052, 0.5220244840886052, 0.5169739985113807, 0.009637138897805446, 0.5210918681516099, 0.5210918681516099, 0.5291130940998158, -0.003638958033504977, 0.0007228944137026018, -0.0004023676242146818, 0.0002302491382356893, -0.001916139915592825, -4.7657780727051145e-05, -0.0007412657187560018, 0.0006740978219401867)","(130.7962204906666, 130.7962204906666, -160.83997616919544, -3.922042919617458, -156.73455683229216, -156.73455683229216, 193.04069262383993, 5.0213221850723215, -185.83663409343842, 39.400082450388126, 39.400082450388126, 59.929164298062474, -9.584065160683044, 90.18735482833546, 90.18735482833546, 80.16716407841747, -21.167038899552722, -75.43811819025825, -5.620650916924205, 62.34303076298108, -19.8250630008829, -9.646862734427149, 8.039409301812572, 7.241138471745295)",1678993488110788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.03936039182925, 1.4889840181076623, 0.743772418342055, 0.004591917727368332, 0.023702880950820238, 1.5026335328212839, 0.7447399601656981, -0.0069535395809790755, 0.01851713345464123, 0.03613795230356359, 1.4953193445185402, 0.7516498822284714, 0.005663293201357983, 0.03086131735445552, 1.4969646193365533, 0.7401048436496585, -0.00655398962201562, -0.0020885727129343074, 0.0088034587881833, 0.007996254152387193, -0.001646415474936568, 0.008200751719105007, -0.004169729012958001, -0.00894168741692546)","(0.5219240695600914, 0.5219240695600914, 0.5171340688065708, -3.587436759677027e-05, 0.5213350889767217, 0.5213350889767217, 0.5251164393697088, -0.002439095279531229, 0.0016899108349950774, 0.5218753043078271, 0.5218753043078271, 0.5175237048503134, 0.009711801846579517, 0.5207957068409416, 0.5207957068409416, 0.5274861678855072, -0.003650759186013018, 0.0009325494552113339, -0.0007654906427744131, 0.00023355794812901986, -0.0001521805723876626, -0.00029709471018780686, 0.0005200896419588234, 0.000559580678371555)","(131.38517577674202, 131.38517577674202, -161.16289403759436, -4.023757583342027, -156.87969212386838, -156.87969212386838, 193.2734943927057, 5.01356905632179, -186.12133984257267, 39.56782679149456, 39.56782679149456, 60.2714151728717, -9.639908444946736, 90.85999110646947, 90.85999110646947, 79.3318973217649, -20.962322492966496, -75.33115447392942, -5.524521519687644, 62.36338015097514, -19.8508421804574, -9.769800915173597, 9.138521567735127, 7.20497246492499)",1678993488118788012
