name,position,velocity,effort,timestamp_nsecs
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.004524182968879298, 0.017246919128660165, -0.012748179117939703, -0.00430077031258492, -0.017296696910057974, 0.036855253622210316, -0.013398516892519361, 0.00861438401250996, 0.01266323930767018, -0.0028910361842851007, 0.008325775583718553, -0.008776134585179549, -0.009029634893222617, 0.005814451095766948, -0.0013588203518986597, -0.012481183657300153, 0.005366031376546561, 0.8559852922821853, 0.3777006095325536, 0.09932427751759114, 0.6679476891223708, -0.5660449830472494, -0.010230363399323969, -0.017762444146681045)","(-0.0001767933423669794, -0.0001767933423669794, -0.00017885763646061597, 0.00042525342552323677, 0.0002937097992803035, 0.0002937097992803035, 0.00028582245774991737, -0.00027670824314715125, 0.0009109827589912586, 0.0003122685653027399, 0.0003122685653027399, -0.00026616552799803186, 0.00036806011898608327, 0.000707702537391872, 0.000707702537391872, -0.0001078290190043164, 6.749730304185959e-05, 0.5334623135382122, 0.23179802072615346, 0.07021282837715405, 0.3972991494457739, -0.3885510635167379, 0.002347671892608146, 0.00036001625977815954)","(-146.08308472888007, -146.08308472888007, -30.97516006204518, -20.799872670648856, -68.72445920122276, -68.72445920122276, 30.260451659210407, -49.88289253943785, -159.1468928096703, -31.582226667336176, -31.582226667336176, 19.456596842066126, 21.417893964959717, -29.080905356137098, -29.080905356137098, 34.256476075564706, -24.18479666914526, -82.8262895113624, -113.89585511554897, -118.14113431032962, -27.86270049465554, 24.592896590804514, -82.62489687633301, 9.57509750468595)",1686653500335353034
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.004524182968879298, 0.017246919128660165, -0.01275561228083094, -0.004305387773973595, -0.017296696910057974, 0.036855253622210316, -0.013365808197394143, 0.008617708259013895, 0.012684384380732478, -0.0028910361842851007, 0.009713404847671636, -0.008769751458360538, -0.009058940287869856, 0.005814451095766948, -0.002717640703797375, -0.012480756300991505, 0.005407153125827195, 0.8603249950557765, 0.3794560427613145, 0.09987572952996712, 0.671160650110402, -0.5690397149099234, -0.010129286986353495, -0.017767611558686492)","(-0.00020428934401928305, -0.00020428934401928305, -0.00028065230144742957, 0.00029237765013830487, -6.00106992904732e-06, -6.00106992904732e-06, 0.000875042838942787, -0.0001731372147551558, 0.0011883372107208596, 0.000241360918451935, 0.000241360918451935, -0.00010996790274774876, -0.00020161533988493133, 0.00016234337104583245, 0.00016234337104583245, -8.402888173654436e-05, 0.0008176407809270518, 0.5349271982546223, 0.2300317440892629, 0.07002876224994158, 0.3981048540956809, -0.3865362978504468, 0.003821241896364215, 0.00020854131125722027)","(-145.19157397421426, -145.19157397421426, -31.015013355877034, -21.056729821150913, -67.69005410344877, -67.69005410344877, 30.131588427892908, -49.86399276605287, -159.34342482988976, -31.755324276294008, -31.755324276294008, 19.463880391151918, 21.50627424999305, -29.10708710931421, -29.10708710931421, 34.32773373144351, -24.2936741437798, -82.77589476252487, -114.06033456891065, -118.43236284296225, -28.20207034245246, 24.616448589328414, -83.6400836387229, 9.601371041609552)",1686653500343353034
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.004524182968879298, 0.018573605215480182, -0.012734211242198472, -0.0043612075593171, -0.016656078505981775, 0.036855253622210316, -0.013369877397880944, 0.008610294111718613, 0.012672743547510199, -0.0028910361842851007, 0.008325775583718553, -0.008790380870227002, -0.00909484144146976, 0.005367185626861837, -0.0013588203518986597, -0.012453297283683112, 0.005451944903620814, 0.8646227561839485, 0.38130214738900287, 0.1004280610867637, 0.6743765488470643, -0.5720611884083997, -0.009975662155106403, -0.01776676325830717)","(-0.0005718288961909794, -0.0005718288961909794, 0.0001685529898053998, -0.0007670328272846316, 0.0004315248700165201, 0.0004315248700165201, 0.00068646668667309, -0.0002921673064447075, 0.0007663901080574912, 6.649422283563989e-05, 6.649422283563989e-05, -0.0004742281987806111, -0.0008417913391396507, 0.0002229315932430094, 0.0002229315932430094, 0.00044013803572460217, 0.00151412657820493, 0.5352983568040083, 0.230179695188037, 0.06988206607763914, 0.3987261017166696, -0.38526912442618166, 0.00610768835299875, 0.00019338222209587828)","(-145.12512231475495, -145.12512231475495, -31.012795577621926, -20.933557474257416, -66.70166928297327, -66.70166928297327, 30.18918721579557, -49.884754378314845, -159.29098651179248, -31.790669630082938, -31.790669630082938, 19.46995039574339, 21.48431911590226, -29.20312152237107, -29.20312152237107, 34.1763979145557, -24.34248842755136, -82.73920290817703, -114.12015540989587, -118.5366598978437, -28.303000466448225, 24.694455398517874, -83.5179048367231, 9.40363880283076)",1686653500351353034
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.004524182968879298, 0.017246919128660165, -0.012716008623294124, -0.0043787474361763005, -0.017296696910057974, 0.03558438280765136, -0.013389672133027239, 0.008613931610170284, 0.0126767425091887, -0.0028910361842851007, 0.008325775583718553, -0.008834058544268372, -0.009116517672023186, 0.005367185626861837, -0.0013588203518986597, -0.01245699327166782, 0.005458112735903389, 0.8688443796019442, 0.3830627006363383, 0.10099319925138123, 0.6775289917047673, -0.575046770231889, -0.010030381348615216, -0.01776603943384563)","(-0.0009536741789487872, -0.0009536741789487872, 0.0004976764377711922, -0.000982826369275946, 0.0005455428062083822, 0.0005455428062083822, 0.00022531366077154825, -0.00018673552950852166, 0.0007089101338328509, -0.00028408995052057806, -0.00028408995052057806, -0.001224491765318461, -0.0011311658755644594, 0.00046953321160109776, 0.00046953321160109776, 0.0003068809209168035, 0.0014103490482488016, 0.5341493178536585, 0.2286948129277582, 0.06999916056286468, 0.3980305313035149, -0.383471538746494, 0.004272114033451011, 0.00017813213269674507)","(-145.03439668565244, -145.03439668565244, -31.116856410290726, -20.98370919724112, -66.07045208337, -66.07045208337, 30.05125077123934, -50.01773259886858, -159.3945050142843, -31.85481655222589, -31.85481655222589, 19.281813298635363, 21.46558892993039, -29.2618674539135, -29.2618674539135, 34.18890153322437, -24.402256094525693, -82.40879952201811, -114.24196856158684, -118.56265044726999, -28.46136850443877, 24.848401360566292, -84.27842298426931, 9.339128710021185)",1686653500359353034
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.004524182968879298, 0.017246919128660165, -0.012715911548666997, -0.0043618019874966125, -0.016656078505981775, 0.038126124436769326, -0.013406092322334964, 0.008627468330239264, 0.01269522811498337, -0.002409196820237547, 0.009713404847671636, -0.008833339141525582, -0.009114401974187647, 0.005367185626861837, -0.0013588203518986597, -0.012446370297678687, 0.005462379591217962, 0.8729670096655278, 0.38485895767368633, 0.10155538887825365, 0.6807147829925473, -0.5780151487723596, -0.009929047178122244, -0.01776542294460763)","(-0.0013447912466876312, -0.0013447912466876312, 0.00040998135962366707, -0.0005255198858132046, 0.0007327076947722126, 0.0007327076947722126, -9.921838129793031e-05, 0.00010576302732083998, 0.0009568716030721552, -0.0001382699215337176, -0.0001382699215337176, -0.0010472978713447127, -0.0009113165508541577, 0.00033635539036613226, 0.00033635539036613226, 0.0004596587151136724, 0.001265564761548034, 0.5313488642064734, 0.22808931464827434, 0.07003778455050465, 0.3980399318833996, -0.38162308887877916, 0.005397055241180788, 0.00016317060182548574)","(-145.03057840457237, -145.03057840457237, -31.209846543820507, -21.047992813141864, -65.45971615965694, -65.45971615965694, 30.043674782384038, -50.19473257839531, -159.40777046738106, -31.909343454903226, -31.909343454903226, 19.271979019593942, 21.362962950278117, -29.220077296070027, -29.220077296070027, 34.20472701234365, -24.41778452152605, -82.15901954133275, -114.31354816630923, -118.38309857150132, -28.355278640732823, 25.055952489045083, -84.21070349423822, 9.358812653048453)",1686653500367353034
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.004071764671991385, 0.018573605215480182, -0.012714683804541448, -0.004348420887926676, -0.016656078505981775, 0.036855253622210316, -0.013420424629501082, 0.008617566178166936, 0.012696713149823182, -0.0028910361842851007, 0.008325775583718553, -0.008832117808777091, -0.009093334333394099, 0.005814451095766948, -0.0013588203518986597, -0.012451092929341266, 0.005457287802652582, 0.877086720592335, 0.3867379058295085, 0.10211699092745109, 0.6839875852933825, -0.5809659108739216, -0.009830142664970188, -0.017770009902400755)","(-0.00046865078646602754, -0.00046865078646602754, 0.0003657492161364056, -0.00021703688672160054, 0.0004589814806786716, 0.0004589814806786716, -0.00034781547530112237, -0.00011950727033532317, 0.0008234827175968419, 0.00015662415367799276, 0.00015662415367799276, -0.0008728758935829028, -0.0003822541553934711, 0.00031565446894730325, 0.00031565446894730325, 0.0003045522685901395, 0.0010153496182562741, 0.528902626907139, 0.22904496475171265, 0.07005863696644347, 0.399675774338545, -0.3797078953746845, 0.006537975681354724, 5.5688831687471225e-05)","(-144.9835764677272, -144.9835764677272, -31.1032751541807, -20.893710489033847, -64.88172638072623, -64.88172638072623, 30.113209115541668, -50.15963048703925, -159.36882854069074, -32.036069887093966, -32.036069887093966, 19.271100508521865, 21.419220784316206, -29.102059694599347, -29.102059694599347, 34.135101221901856, -24.318775828555783, -82.17669088908994, -114.38361162169362, -118.20332133829672, -28.586144765826987, 25.308823562680093, -83.63654495837716, 9.23646049510463)",1686653500375353034
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.004524182968879298, 0.018573605215480182, -0.0127134011114337, -0.004357482057296522, -0.017296696910057974, 0.036855253622210316, -0.013403499658872, 0.008618626279819429, 0.01271092040543653, -0.0028910361842851007, 0.009713404847671636, -0.008805064470401679, -0.009103644578537969, 0.005814451095766948, -0.0013588203518986597, -0.012482411821068972, 0.005461923711688501, 0.881213445100645, 0.38865630444047694, 0.1026823985678107, 0.6872781624186317, -0.5838978482848524, -0.00977924292700538, -0.01777367870840162)","(0.00019607422526434957, 0.00019607422526434957, 0.00033585989712746247, -0.0003693006944759205, -0.00033373803420222236, -0.00033373803420222236, -2.854727160091687e-05, -0.00011489605310719871, 0.0009533890092456749, 0.0001887428182993913, 0.0001887428182993913, -0.0002319167278067269, -0.000492660577509373, 0.00010442611344936936, 0.00010442611344936936, -0.00032946871643550535, 0.000939520953799019, 0.52689000420878, 0.23061562599488078, 0.07013323095071143, 0.40134792225361104, -0.377720670081832, 0.006629607541979293, -1.318465465041207e-05)","(-144.95066066807613, -144.95066066807613, -31.04825616217496, -20.789128277900115, -63.831478686228465, -63.831478686228465, 30.04154964135711, -50.17753235411325, -159.40905558355712, -32.178708744301716, -32.178708744301716, 19.270448345809843, 21.31997379686885, -29.129148971945725, -29.129148971945725, 34.12045953971774, -24.275406377671626, -82.29092541695476, -114.39219037749605, -118.14437787575041, -28.737151859275436, 25.333425283988664, -82.45112462664957, 9.349858826469376)",1686653500383353034
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.004524182968879298, 0.017246919128660165, -0.01273913861415495, -0.004343086829017075, -0.016656078505981775, 0.036855253622210316, -0.01343528020562217, 0.008621263087118003, 0.012723242031384892, -0.0028910361842851007, 0.008325775583718553, -0.008807123715404718, -0.009064873398168641, 0.005367185626861837, -0.002717640703797375, -0.012481803236791747, 0.005455049513131386, 0.8854178880240408, 0.3904956597893112, 0.10325582299495539, 0.6905526332510639, -0.5868044001132899, -0.009767364371092777, -0.01777726415783293)","(0.0002520885874868778, 0.0002520885874868778, -0.00017116093025866828, -4.113381985839905e-05, -0.0003089174102159916, -0.0003089174102159916, -0.0006317864952992726, -5.107195870484015e-05, 0.0010285147626318276, -0.0002344459142408455, -0.0002344459142408455, -0.0002228879856909947, 0.0003050095811061952, 2.1226273731071504e-05, 2.1226273731071504e-05, -0.00026961363159284425, 0.0006695902024667692, 0.5268810465182044, 0.2305542582520849, 0.07037340180477941, 0.4026499147822351, -0.3756960711293671, 0.005970583855311231, -8.035064610975355e-05)","(-145.02565505332132, -145.02565505332132, -31.076184781944896, -20.783680711199164, -62.89808826791271, -62.89808826791271, 30.018215172763426, -50.15279990378873, -159.51508934154822, -32.18591172245852, -32.18591172245852, 19.34307786856087, 21.305029855913908, -29.2576852132976, -29.2576852132976, 34.02821622550995, -24.433373456888816, -82.3579611255054, -114.58746522298134, -118.094535490524, -28.757184900522407, 25.510241700334735, -82.91291979661449, 9.439295879177223)",1686653500391353034
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.004524182968879298, 0.017246919128660165, -0.012775083723571204, -0.004351766364071903, -0.017296696910057974, 0.036855253622210316, -0.0134138296167337, 0.008613687152716825, 0.012746694249842502, -0.0028910361842851007, 0.008325775583718553, -0.00882232139070727, -0.009071136939253254, 0.005814451095766948, 0.0, -0.012481280994942775, 0.005449327259914889, 0.8896637080628435, 0.39239456849647925, 0.10382375258389002, 0.693843753791769, -0.5896961019232291, -0.009821805257662054, -0.01777497658982702)","(0.00029056291738424275, 0.00029056291738424275, -0.000794418958097219, -0.0001775897931899191, -0.0002695996935142094, -0.0002695996935142094, -0.0001495486695985885, -0.0001874376396553584, 0.0012929802732605197, -0.00019207883732570344, -0.00019207883732570344, -0.0004699401185702474, 0.0001462336878187042, -0.00023303280818195358, -0.00023303280818195358, -0.00021992425813543648, 0.00046460563523926363, 0.5270383113828143, 0.2314127169365921, 0.07040119996041935, 0.4036411524554843, -0.3732831142173645, 0.0041908322784193755, -2.623978457126458e-05)","(-144.46746372478418, -144.46746372478418, -31.101962553088512, -20.55248929787052, -62.164742635069935, -62.164742635069935, 30.015508587453645, -50.09046167414922, -159.47669888269598, -32.27184524748611, -32.27184524748611, 19.366765346164204, 21.334463482656044, -29.327357660767223, -29.327357660767223, 34.10075537789104, -24.46421235029143, -82.2927290488634, -114.7659111849746, -117.89461978788619, -28.718907058494334, 25.695575139557675, -82.27716283909415, 9.536145596633663)",1686653500399353034
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.004524182968879298, 0.017246919128660165, -0.01275235512836512, -0.004329457604776771, -0.016656078505981775, 0.036855253622210316, -0.013426105479772113, 0.008606589733604663, 0.012766832263109424, -0.002409196820237547, 0.008325775583718553, -0.008835150817441292, -0.00907614551301174, 0.005814451095766948, -0.0013588203518986597, -0.012520554116182666, 0.005456460850986203, 0.8938921381888704, 0.394159656244459, 0.104390923883807, 0.6970967124054888, -0.5925432361343809, -0.009780702742163621, -0.01776746208701224)","(-1.0156815426518696e-05, -1.0156815426518696e-05, -0.00027149843453779855, 0.00023719703614204078, -0.00013303363119994668, -0.00013303363119994668, -0.0003550869546292034, -0.0003024105388668209, 0.0014542953916439763, -0.00044075846245571107, -0.00044075846245571107, -0.0006373976911691941, 2.5574856002275352e-05, 7.209250532052817e-05, 7.209250532052817e-05, -0.0008868829462184148, 0.0005439340591770251, 0.527602827046775, 0.22997909142729464, 0.07051587736852304, 0.4042707160974302, -0.370916135673508, 0.0042255978911969125, 0.00012380756900639493)","(-144.43648591719594, -144.43648591719594, -31.086940812195113, -20.570577292959115, -61.2864854928797, -61.2864854928797, 30.083804138664764, -50.0788194546476, -159.3885053563293, -32.29797246474435, -32.29797246474435, 19.383711779664768, 21.18789273952766, -29.19190551741587, -29.19190551741587, 34.12324167979228, -24.396417875478047, -82.46897356758994, -114.87643413310514, -117.64924399202194, -28.796697384609875, 25.81160132440179, -81.46015350602745, 9.416708907699002)",1686653500407353034
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.004524182968879298, 0.017246919128660165, -0.012772828733100606, -0.00432011450638907, -0.017296696910057974, 0.036855253622210316, -0.013390679781797454, 0.008592756940387102, 0.012772121629079218, -0.0028910361842851007, 0.00693814631976547, -0.008846126956492626, -0.009080406356181528, 0.005367185626861837, -0.002717640703797375, -0.012542099908198195, 0.005450717798300763, 0.8980702216717044, 0.39601352515132904, 0.10496303842002866, 0.7003630382937656, -0.5954049187645704, -0.00964470266291009, -0.017766635298414317)","(0.00024209539128429861, 0.00024209539128429861, -0.0006045430757301762, 0.00036586867286539826, -0.0001171377989707134, -0.0001171377989707134, 0.0003356009804204953, -0.000495341998469883, 0.0013481929233339076, -0.0005120703201466821, -0.0005120703201466821, -0.0007456163242064271, -4.3542648880785e-05, 0.0007396742461014228, 0.0007396742461014228, -0.001163184270469955, 0.0003663990049498062, 0.52685293026236, 0.2303439147260748, 0.0706661606976862, 0.40494120726763594, -0.3689589794858735, 0.006161181174886079, 0.00012075508769303827)","(-144.74026925542574, -144.74026925542574, -31.185904492470687, -20.65114293462107, -60.653339690858644, -60.653339690858644, 30.094007379512995, -50.105033228170655, -159.5710042465697, -32.398679145358685, -32.398679145358685, 19.326990756817867, 21.14201683208867, -29.065205308351466, -29.065205308351466, 34.285941703257514, -24.44882256072004, -82.45667015866691, -115.05123618594325, -117.70142274145414, -28.924286184241407, 25.875836374363907, -82.20969938164505, 9.389985701597075)",1686653500415353034
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.004524182968879298, 0.018573605215480182, -0.012763246389420961, -0.004300435306773138, -0.016656078505981775, 0.036855253622210316, -0.013391328543692323, 0.008589378535171617, 0.012802781409415464, -0.0028910361842851007, 0.008325775583718553, -0.008828706399804518, -0.009085298734006706, 0.005814451095766948, -0.0013588203518986597, -0.01253367430961793, 0.005479625586128875, 0.9022626139180415, 0.3978329531188729, 0.10555126527367151, 0.7036313073341725, -0.5982770080001768, -0.009628882108166047, -0.017749567671638797)","(9.223280770669475e-05, 9.223280770669475e-05, -0.00032151510909083557, 0.0006805786172919297, 0.00018997903881874683, 0.00018997903881874683, 0.00028158519806016104, -0.0004929711642349153, 0.0017087791402204773, -0.0005115234148794129, -0.0005115234148794129, -0.00029307357859251074, -0.0001452733243381514, 0.0012264705620782367, 0.0012264705620782367, -0.0008575289328245447, 0.0008519916270511498, 0.5262747646486344, 0.229879163313708, 0.07106416506270113, 0.4053337480107885, -0.3673449147801839, 0.0055318777222137785, 0.0004334031637677053)","(-144.81774220503326, -144.81774220503326, -31.24400185545174, -20.691610369055674, -60.33367944413872, -60.33367944413872, 29.914046785182155, -50.089471167501635, -159.52678730152985, -32.48968796453761, -32.48968796453761, 19.31192360502825, 21.084358502601354, -28.98322527098867, -28.98322527098867, 34.32073563392806, -24.4139791333421, -82.49995454131187, -115.44900660767993, -117.48514136540071, -29.13403618265154, 25.96620430509683, -82.74419158651575, 9.346023138894028)",1686653500423353034
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.004524182968879298, 0.017246919128660165, -0.012769713002162062, -0.004264091049020063, -0.017296696910057974, 0.036855253622210316, -0.013359314254524706, 0.008586376203017864, 0.012802037063223758, -0.002409196820237547, 0.008325775583718553, -0.008840618767669929, -0.009079315511229284, 0.005367185626861837, -0.0013588203518986597, -0.012538848940026888, 0.005447700062928286, 0.9064209114689731, 0.3996874537242859, 0.10611420072328964, 0.7068587401916133, -0.6011321490126037, -0.009515222084354237, -0.017741251814099645)","(-0.00044123945122901185, -0.00044123945122901185, -0.00041247699652167784, 0.001240041363191475, 0.0003651985089627409, 0.0003651985089627409, 0.0008337404335719645, -0.00047472246855630125, 0.0014552950001304448, -0.0009638322670231403, -0.0009638322670231403, -0.0004695447773776392, -2.8518784486056994e-05, 0.0015840887998732353, 0.0015840887998732353, -0.0008231604115390272, 0.00012888893917436134, 0.5254816361767713, 0.23022513543659134, 0.07098014894619312, 0.40513752598474434, -0.3659072217041505, 0.00687363603380898, 0.0005183632894317265)","(-145.0183549624427, -145.0183549624427, -31.28349747878846, -20.989045433964357, -59.80683285093441, -59.80683285093441, 29.924894971221892, -50.15307581757081, -159.48632962626218, -32.601093061710316, -32.601093061710316, 19.269288827675748, 21.04998469994216, -29.064470100986526, -29.064470100986526, 34.272091640996955, -24.35565207780777, -82.59382756616343, -115.56300604086114, -117.48981782651377, -29.374965446071624, 26.04231210549561, -83.64493347826068, 9.514666261977363)",1686653500431353034
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.004524182968879298, 0.017246919128660165, -0.01274783655627544, -0.004265657977580755, -0.017296696910057974, 0.036855253622210316, -0.013332983831841326, 0.00857574013975012, 0.012813909103421927, -0.0028910361842851007, 0.008325775583718553, -0.00885078075375976, -0.009064815455761953, 0.005814451095766948, -0.0013588203518986597, -0.012529901957437983, 0.005431832337362394, 0.9106743584523544, 0.4015593536541546, 0.1066878741721009, 0.7101112254222979, -0.6039929045176593, -0.00935447572846147, -0.017739373953477463)","(-0.0001276238832333352, -0.0001276238832333352, 4.951351281640575e-05, 0.0010106878258815078, 0.00023275982888979578, 0.00023275982888979578, 0.0012249311214594437, -0.0005795137630116865, 0.0014349404621968808, -0.0008173823427293392, -0.0008173823427293392, -0.0005876095072588557, 0.00023428722864682412, 0.0013781733147898178, 0.0013781733147898178, -0.0005365260446446952, -0.0001936878388961866, 0.5264558785091253, 0.23083897189835645, 0.07110604465350913, 0.40534675079930754, -0.3647174381504102, 0.008974397314578797, 0.0004693435019912048)","(-145.09922281865198, -145.09922281865198, -31.172124282760134, -21.095179727740867, -58.955995706322504, -58.955995706322504, 29.898390120722233, -50.353480839644845, -159.5801004124485, -32.66548996783477, -32.66548996783477, 19.302287632904644, 20.95252232891115, -29.123557278062556, -29.123557278062556, 34.122654527388576, -24.33648593582923, -82.59616363420268, -115.7731312949152, -117.34491841636701, -29.800379766318244, 26.073534932839515, -84.1283523526788, 9.474957243813824)",1686653500439353034
