name,position,velocity,effort,timestamp_nsecs
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.0010271036183362448, 0.6450299787354798, 0.328573418943523, -4.452125642107063e-05, -0.0010271114231064082, 0.6450302027612458, 0.32857462774132307, 4.449941856021766e-05, 0.00039525294930342625, -0.0010271043228762267, 0.6450299788650908, 0.32857341080026714, -4.452128837373337e-05, -0.0010271037408084993, 0.645029984816218, 0.3285734314543092, 4.452098974860874e-05, -1.4889784557325925e-05, -0.0020870917978377257, 3.3970582982156827e-06, 1.1391604203492278e-05, -5.885587395226821e-08, 0.00255446988840502, 0.006980285580449497)","(-6.642379606047585e-05, 1.0505042138001521, 0.5281847690241205, 3.5347550272628204e-06, -6.642533377783853e-05, 1.0505044013224287, 0.5281877533309042, -3.573561013905124e-06, 0.0010950165527225746, -6.642387494321204e-05, 1.0505042257726398, 0.5281847895202416, 3.5350581288307364e-06, -6.642389836507023e-05, 1.050504218268526, 0.5281847810933759, -3.534545958706228e-06, -1.830147585660843e-09, 0.0001139313381091223, 2.828980977149791e-06, 7.916121511338995e-06, -4.2936106489777605e-09, 0.004980199485972383, 0.0003860598579279062)","(0.03540896478455002, 0.03540896478455002, 0.0, 0.0, -0.0008407695787772263, -0.0008407695787772263, 0.0, 0.0, 0.0, 0.0044281829852155065, 0.0044281829852155065, 0.0, 0.0, -8.888065868248897e-05, -8.888065868248897e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4885844000078
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.0010273530862003888, 0.6492308100881128, 0.33068605264775375, -4.450696494906481e-05, -0.0010273608974933346, 0.6492310348814523, 0.3306872734345774, 4.448497301368093e-05, 0.00039964574670747766, -0.0010273537912501851, 0.6492308102772997, 0.33068604460415774, -4.450699567337679e-05, -0.0010273532090780968, 0.6492308161864999, 0.3306860652064949, 4.4506699111046544e-05, -1.4889792106842492e-05, -0.0020866371704686415, 3.408475328647853e-06, 1.1423582812142286e-05, -5.8873190766917105e-08, 0.0025744520800414783, 0.006981841016310941)","(-6.099713651627024e-05, 1.050109514794343, 0.5281494120482251, 3.585582952018414e-06, -6.099879754670406e-05, 1.0501097080395925, 0.5281524135172606, -3.62400555645529e-06, 0.0010992553698627107, -6.099727989829803e-05, 1.0501095306373152, 0.5281494384095103, 3.58589131216936e-06, -6.0997237556548115e-05, 1.0501095191876408, 0.5281494240099214, -3.5853745992943205e-06, -1.9064269273508885e-09, 0.00011356543924166873, 2.8626899456246516e-06, 8.020849179698914e-06, -4.3411106478602e-09, 0.005000645830880659, 0.0003897914278655562)","(0.03540289216384729, 0.03540289216384729, 0.0, 0.0, -0.0008497516385391653, -0.0008497516385391653, 0.0, 0.0, 0.0, 0.004393002035209032, 0.004393002035209032, 0.0, 0.0, -8.884974250735454e-05, -8.884974250735454e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4885848000078
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.0010275803169541575, 0.6534300848905432, 0.3327985371122857, -4.449246978444066e-05, -0.0010275881352388438, 0.6534303104703985, 0.33279976995285, 4.44703253164036e-05, 0.0004040553236324129, -0.0010275810227637905, 0.6534300851538566, 0.3327985291907942, -4.4492499259529694e-05, -0.00102758044023199, 0.6534300910062685, 0.33279854971854617, 4.4492204777313304e-05, -1.48897999592279e-05, -0.0020861840032573298, 3.4200274336981806e-06, 1.1455981052233e-05, -5.889070298081833e-08, 0.0025945154054127784, 0.006983411357831315)","(-5.540036877655608e-05, 1.049722584573731, 0.5281114894869496, 3.6365378159496225e-06, -5.540214481523436e-05, 1.0497227822148336, 0.5281145067935449, -3.6745742531878237e-06, 0.001103435682957078, -5.540057404248103e-05, 1.0497226039743295, 0.5281115213709696, 3.636851444843826e-06, -5.540046848764095e-05, 1.0497225888883028, 0.5281115013393027, -3.6363301769982076e-06, -1.981890931230402e-09, 0.00011320068610956254, 2.8964781436965784e-06, 8.125816686758657e-06, -4.390557766505231e-09, 0.005020875250316471, 0.0003935161254955786)","(0.035399629507807395, 0.035399629507807395, 0.0, 0.0, -0.0008587645435089845, -0.0008587645435089845, 0.0, 0.0, 0.0, 0.004358249106448548, 0.004358249106448548, 0.0, 0.0, -8.88184130420209e-05, -8.88184130420209e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4885852000078
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.0010277848669995038, 0.6576278464242429, 0.33491086344159404, -4.447777042537737e-05, -0.0010277926927035885, 0.6576280728039037, 0.3349121083948359, 4.4455474974558484e-05, 0.0004084814490452615, -0.0010277855738070052, 0.6576278467749073, 0.3349108556631548, -4.447779862992718e-05, -0.0010277849906721315, 0.6576278525569803, 0.3349108760949311, 4.4477506246476395e-05, -1.4889808110929437e-05, -0.002085732291631004, 3.4317149224527554e-06, 1.1488799863457189e-05, -5.890841903166688e-08, 0.0026146590078122145, 0.006984996577562352)","(-4.971209974458867e-05, 1.049347456979918, 0.5280714559815546, 3.687617426265261e-06, -4.971397995371046e-05, 1.0493476575775236, 0.5280744876422416, -3.725266016917547e-06, 0.0011075584966086514, -4.971236367618727e-05, 1.0493474796011406, 0.5280714930039937, 3.6879363340667705e-06, -4.97121980626081e-05, 1.049347461212325, 0.5280714677227942, -3.6874104989564173e-06, -2.056601588518279e-09, 0.00011283707510848023, 2.930343234942838e-06, 8.23101737423413e-06, -4.4419548219740305e-09, 0.005040891446622967, 0.00039723396415583236)","(0.03539889718398925, 0.03539889718398925, 0.0, 0.0, -0.0008678078745928073, -0.0008678078745928073, 0.0, 0.0, 0.0, 0.00432392082004533, 0.00432392082004533, 0.0, 0.0, -8.878666939158945e-05, -8.878666939158945e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4885856000078
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.0010279665941581584, 0.661824152825071, 0.33702302451881083, -4.446286637893593e-05, -0.0010279744276600056, 0.6618243800117973, 0.3370242816373268, 4.444042149964744e-05, 0.0004129238962722326, -0.0010279673021873492, 0.6618241532749063, 0.3370230169027293, -4.446289329207431e-05, -0.0010279667182198082, 0.6618241589744831, 0.33702303721877414, 4.446260302604088e-05, -1.4889816559726654e-05, -0.0020852820310319764, 3.443538096004062e-06, 1.1522040158418179e-05, -5.892634602489011e-08, 0.002634882046581133, 0.006986596648107746)","(-4.400654573276182e-05, 1.0489877373913756, 0.5280297525301326, 3.7388197620680494e-06, -4.400851700891671e-05, 1.0489879394167485, 0.528032796928398, -3.776079832859529e-06, 0.0011116249273099915, -4.400686458660198e-05, 1.048987762877735, 0.5280297942725537, 3.739143958666144e-06, -4.4006642595691466e-05, 1.0489877415384197, 0.5280297641585235, -3.738613544264341e-06, -2.1306128710564185e-09, 0.00011247460265112043, 2.964282827349387e-06, 8.33644440163183e-06, -4.495300095007571e-09, 0.005060698527959842, 0.00040094495702834544)","(0.035400405494866116, 0.035400405494866116, 0.0, 0.0, -0.000876881227151232, -0.000876881227151232, 0.0, 0.0, 0.0, 0.004290010762281193, 0.004290010762281193, 0.0, 0.0, -8.875451066570898e-05, -8.875451066570898e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4885860000078
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.0010281256382693726, 0.6660190753248028, 0.33913501493952536, -4.444775716017091e-05, -0.0010281334798882824, 0.6660193033195325, 0.33913628426911746, 4.442516440539279e-05, 0.00041738244337885533, -0.0010281263477271985, 0.6660190758841669, 0.33913500750335235, -4.444778276058159e-05, -0.0010281257627138274, 0.6660190814905387, 0.3391350276856593, 4.444749463017317e-05, -1.4889825302510928e-05, -0.0020848332169172146, 3.4554972443423537e-06, 1.1555702820853497e-05, -5.894449284227221e-08, 0.002655183698479835, 0.006988211542122702)","(-3.835292774851303e-05, 1.0486465884018783, 0.5279868026546883, 3.7901429669055737e-06, -3.835497500110074e-05, 1.0486467902594099, 0.5279898580664173, -3.827014746875063e-06, 0.0011156361802813792, -3.835329733449059e-05, 1.0486466163849302, 0.5279868486721327, 3.7904724620914057e-06, -3.835302309690614e-05, 1.0486465924606245, 0.5279868141685516, -3.7899374565165256e-06, -2.203971125421448e-09, 0.00011211326516668927, 2.998294488258219e-06, 8.442090787759212e-06, -4.550587524705328e-09, 0.005080300924707138, 0.00040464911715122344)","(0.03540385895127174, 0.03540385895127174, 0.0, 0.0, -0.0008859842106783366, -0.0008859842106783366, 0.0, 0.0, 0.0, 0.0042565098056262405, 0.0042565098056262405, 0.0, 0.0, -8.87219359842625e-05, -8.87219359842625e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4885864000078
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.0010282623996795692, 0.6702126964548256, 0.341246830931762, -4.4432442290798235e-05, -0.0010282702496691165, 0.6702129252519744, 0.3412481125110811, 4.440970321129001e-05, 0.000421856873453752, -0.001028263110755212, 0.6702126971325786, 0.34124682369120984, -4.443246655760902e-05, -0.0010282625245006116, 0.6702127026365243, 0.34124684372360337, 4.4432180580589176e-05, -1.4889834336617724e-05, -0.0020843858447570085, 3.4675926490201903e-06, 1.158978870785532e-05, -5.896286614515134e-08, 0.0026755631587347395, 0.006989841232315275)","(-3.2814970107913984e-05, 1.0483267219548789, 0.5279430090684484, 3.8415853392371346e-06, -3.281707654584454e-05, 1.0483269220039977, 0.5279460736867847, -3.878069853134223e-06, 0.0011195935270322623, -3.2815385868890575e-05, 1.0483267520585435, 0.5279430588967845, 3.84192014255664e-06, -3.2815063885440154e-05, 1.0483267259226778, 0.5279430204661765, -3.841380534294354e-06, -2.276715877552187e-09, 0.00011175305910039733, 3.032375758814713e-06, 8.547949451860623e-06, -4.607807244079636e-09, 0.0050997033084879155, 0.0004083464574319716)","(0.035408960317267923, 0.035408960317267923, 0.0, 0.0, -0.0008951164483229408, -0.0008951164483229408, 0.0, 0.0, 0.0, 0.00422340643443323, 0.00422340643443323, 0.0, 0.0, -8.868894447335128e-05, -8.868894447335128e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4885868000078
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.0010283775160329078, 0.674405108236726, 0.3433584702640946, -4.441692129875108e-05, -0.0010283853745760574, 0.6744053378240706, 0.34335976412438196, 4.4394037438166833e-05, 0.00042634697481291894, -0.001028378228896898, 0.6744051090402143, 0.3433584632329798, -4.441694421020159e-05, -0.0010283776412243206, 0.6744051144340166, 0.34335848310117445, 4.4416660405666164e-05, -1.4889843660270685e-05, -0.0020839399100367473, 3.4798245809319894e-06, 1.1624298646761844e-05, -5.8981474371222475e-08, 0.0026960196417684656, 0.006991485691445032)","(-2.745050205200584e-05, 1.048030397563984, 0.52789875083382, 3.893145322095814e-06, -2.7452649473279547e-05, 1.0480305941402468, 0.5279018227931928, -3.929244282399467e-06, 0.00112349828390766, -2.7450959142158e-05, 1.048030429409628, 0.5278988039967734, 3.89348544271114e-06, -2.7450594205849184e-05, 1.048030401438487, 0.5278987621138932, -3.8929412203698794e-06, -2.348880187400963e-09, 0.00011139398091255716, 3.066524168572126e-06, 8.654013253995458e-06, -4.6669462723400894e-09, 0.005118910514736192, 0.00041203699066103287)","(0.035415414393453526, 0.035415414393453526, 0.0, 0.0, -0.0009042775762771976, -0.0009042775762771976, 0.0, 0.0, 0.0, 0.004190687071707467, 0.004190687071707467, 0.0, 0.0, -8.865553526223972e-05, -8.865553526223972e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4885872000078
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.001028471837773992, 0.6785964103829301, 0.3454699321438577, -4.4401193717735765e-05, -0.0010284797049768812, 0.678596640741572, 0.3454712383087797, 4.437816661173599e-05, 0.00043085254111607796, -0.0010284725525764316, 0.678596411317991, 0.3454699253340734, -4.440121525295382e-05, -0.001028471963329114, 0.678596416595433, 0.34546994502570083, 4.440093363911046e-05, -1.4889853270361186e-05, -0.0020834954082551427, 3.4921933012022066e-06, 1.1659233436489558e-05, -5.900032507000219e-08, 0.002716552381635484, 0.006993144892321279)","(-2.231115964143545e-05, 1.047759426222683, 0.5278543810072409, 3.944821490846424e-06, -2.2313328722406454e-05, 1.047759617657833, 0.5278574584063245, -3.980537190553798e-06, 0.0011273517917919677, -2.2311653003404984e-05, 1.047759459433903, 0.5278544370230457, 3.945166937471445e-06, -2.23112501228331e-05, 1.0477594300018525, 0.5278543921682414, -3.944618090259172e-06, -2.4204913647778354e-09, 0.00011103602707775811, 3.1007372494294145e-06, 8.760275035039803e-06, -4.727988575924581e-09, 0.005137927469451365, 0.00041572072952533246)","(0.03542293151016651, 0.03542293151016651, 0.0, 0.0, -0.0009134672430513414, -0.0009134672430513414, 0.0, 0.0, 0.0, 0.00415833640307488, 0.00415833640307488, 0.0, 0.0, -8.862170748925531e-05, -8.862170748925531e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4885876000078
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.001028546402747299, 0.6827867085288268, 0.34758121710736267, -4.438525908723179e-05, -0.001028554278635685, 0.6827869396332367, 0.3475825355929332, 4.436209026081883e-05, 0.00043537337140708843, -0.001028547119617862, 0.6827867095998119, 0.3475812105288769, -4.438527922445701e-05, -0.0010285465286590245, 0.6827867147561562, 0.34758123003348906, 4.438499981995747e-05, -1.488986316600105e-05, -0.0020830523349255614, 3.5046990607412454e-06, 1.169459384797733e-05, -5.901942534691784e-08, 0.0027371606321762165, 0.006994818807804393)","(-1.7442184592309764e-05, 1.0475151795570177, 0.5278102247587456, 3.996612540657127e-06, -1.7444355173150687e-05, 1.0475153641978308, 0.5278133056821475, -4.031947747548186e-06, 0.00113115539713689, -1.744270903198199e-05, 1.047515213764087, 0.5278102831463596, 3.9969633217245285e-06, -1.7442273356838135e-05, 1.0475151832391345, 0.5278102357993675, -3.9964098391595355e-06, -2.4915716795027713e-09, 0.00011067919408433746, 3.1350125487384965e-06, 8.866727654441409e-06, -4.790916044711831e-09, 0.005156759120737615, 0.00041939768662287575)","(0.03543123070987153, 0.03543123070987153, 0.0, 0.0, -0.0009226851086456831, -0.0009226851086456831, 0.0, 0.0, 0.0, 0.004126337695567706, 0.004126337695567706, 0.0, 0.0, -8.858746029528974e-05, -8.858746029528974e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4885880000078
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.001028602410271695, 0.6869761125159024, 0.349692326903968, -4.4369116951159526e-05, -0.0010286102947900666, 0.6869763443340298, 0.3496936577185523, 4.4345807916901236e-05, 0.0004399092700846374, -0.0010286031293187392, 0.6869761137257142, 0.3496923205648419, -4.436913566907563e-05, -0.0010286025365329188, 0.6869761187576651, 0.3496923398738927, 4.436885849257166e-05, -1.488987334408165e-05, -0.002082610685575137, 3.517342101577725e-06, 1.1730380622410053e-05, -5.9038782751485996e-08, 0.0027578436669162265, 0.006996507410805375)","(-1.2882316150924545e-05, 1.04729860373404, 0.5277665779462617, 4.0485172730508336e-06, -1.2884467513729318e-05, 1.0472987799598001, 0.5277696604847765, -4.0834751269568556e-06, 0.0011349104344668055, -1.2882866409039402e-05, 1.047298638577984, 0.5277666382311043, 4.048873396392784e-06, -1.2882403158947696e-05, 1.0472986073177042, 0.5277665888653219, -4.048315268488382e-06, -2.562138723322073e-09, 0.00011032347843333316, 3.1693476419054907e-06, 8.97336402586072e-06, -4.8557086921076774e-09, 0.0051754103756732625, 0.0004230678744760177)","(0.03544004259001665, 0.03544004259001665, 0.0, 0.0, -0.0009319308436467245, -0.0009319308436467245, 0.0, 0.0, 0.0, 0.004094673102414253, 0.004094673102414253, 0.0, 0.0, -8.855279282535253e-05, -8.855279282535253e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4885884000078
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.0010286411950475305, 0.6911647347434227, 0.35180326437576914, -4.4352766858324344e-05, -0.0010286490880559995, 0.6911649672368774, 0.3518046075201662, 4.4329319115021804e-05, 0.0004444600468054283, -0.0010286419163585414, 0.6911647360935715, 0.35180325828219905, -4.435278413561505e-05, -0.001028641321651591, 0.6911647409992216, 0.3518032773890023, 4.4352509205314306e-05, -1.4889883802826631e-05, -0.0020821704557447696, 3.5301226555262133e-06, 1.1766594474771352e-05, -5.905840483322322e-08, 0.002778600778726492, 0.006998210674284078)","(-8.663769936681746e-06, 1.0471102376372439, 0.5277237061320782, 4.100534581905138e-06, -8.665881073278276e-06, 1.0471104038757288, 0.5277267884013674, -4.135118495755386e-06, 0.0011386182104238696, -8.664340756611217e-06, 1.0471102727735224, 0.5277237678512569, 4.100896054905723e-06, -8.663855153292494e-06, 1.0471102411213749, 0.5277237169285215, -4.100333272173754e-06, -2.6322062083173627e-09, 0.00010996887663795621, 3.2037401435959546e-06, 9.080177150194849e-06, -4.922345394100559e-09, 0.005193886042761149, 0.00042673130554601835)","(0.03544911182342081, 0.03544911182342081, 0.0, 0.0, -0.0009412041282665293, -0.0009412041282665293, 0.0, 0.0, 0.0, 0.0040633239656193585, 0.0040633239656193585, 0.0, 0.0, -8.851770423103078e-05, -8.851770423103078e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4885888000078
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.001028664201224494, 0.6953526886041517, 0.35391403333459914, -4.433620836108432e-05, -0.0010286721024992396, 0.6953529217284387, 0.35391538880219287, 4.431262339421593e-05, 0.0004490255163296375, -0.0010286649248665292, 0.6953526900948215, 0.3539140274909789, -4.433622417643335e-05, -0.001028664328164286, 0.6953526948735864, 0.35391404639064783, 4.433595151143166e-05, -1.4889894540459636e-05, -0.0020817316409895703, 3.5430409455194933e-06, 1.180323609073497e-05, -5.9078299141646085e-08, 0.0027994312792749554, 0.0069999285712509796)","(-4.812298892093556e-06, 1.0469502347716113, 0.527681844010662, 4.152663439132754e-06, -4.814348759043296e-06, 1.046950389513477, 0.5276849241682432, -4.186877005421553e-06, 0.0011422799894784338, -4.812885083312277e-06, 1.0469502698733804, 0.5276819067176605, 4.153030268771057e-06, -4.812382287389141e-06, 1.0469502381554423, 0.5276818546835678, -4.152462822103412e-06, -2.7017845138151433e-09, 0.00010961538522289292, 3.2381877179221156e-06, 9.187160145416615e-06, -4.990804099960367e-09, 0.005212190780381161, 0.0004303879922462732)","(0.03545819931030059, 0.03545819931030059, 0.0, 0.0, -0.0009505046513282936, -0.0009505046513282936, 0.0, 0.0, 0.0, 0.00403227109451369, 0.00403227109451369, 0.0, 0.0, -8.848219366586371e-05, -8.848219366586371e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4885892000078
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(-0.0010286729569419784, 0.6995400870174353, 0.3560246384379182, -4.4319441016682504e-05, -0.0010286808661748026, 0.6995403207222464, 0.35602600621488856, 4.429572029618356e-05, 0.00045360549831352515, -0.001028673682960335, 0.6995400886475629, 0.35602463284691455, -4.431945534877357e-05, -0.0010286730842095082, 0.6995400933001026, 0.3560246515362855, 4.43191849672786e-05, -1.4889905555204308e-05, -0.002081294236878861, 3.5560971842762967e-06, 1.1840306129773381e-05, -5.9098472782181943e-08, 0.0028203344982857814, 0.0070016610747654084)","(-1.3473293121753799e-06, 1.0468183883753908, 0.5276411952257622, 4.204902880550775e-06, -1.3492970704466675e-06, 1.0468185301868889, 0.5276442714862364, -4.238749783216008e-06, 0.0011458969813278152, -1.3479258086262725e-06, 1.0468184231363413, 0.5276412584945758, 4.20527507315988e-06, -1.3474108613659224e-06, 1.0468183916584588, 0.5276412057743473, -4.204702954118309e-06, -2.770881084185207e-09, 0.00010926300072364304, 3.272688087627279e-06, 9.294306273767547e-06, -5.061062531760665e-09, 0.005230329051346198, 0.000434037946955309)","(0.03546708398924325, 0.03546708398924325, 0.0, 0.0, -0.0009598321092342185, -0.0009598321092342185, 0.0, 0.0, 0.0, 0.004001495032926422, 0.004001495032926422, 0.0, 0.0, -8.844626029050245e-05, -8.844626029050245e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4885896000078
