name,position,velocity,effort,timestamp_nsecs
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.017644313578629334, 0.8549284247456014, 0.40568705741147315, 0.0025708497717621486, -0.01985917052636288, 0.04066786606588724, -0.0077117690710194, 0.000592752251083436, 0.008685143835550774, -0.0038547149123800972, 0.013876292639530885, -0.010160974846099378, -0.00963205882101323, 0.0, 0.0013588203518987152, -0.007961147917058327, 0.0011518626073580766, -0.0025358323914807445, 0.009977252204128154, 0.007893848912530688, -0.002289001929578168, 0.008539839627026197, -0.003973906760440307, -0.009021232037503258)","(0.5145382410023599, 0.5145382410023599, 0.5229450562084076, 0.005270989530722117, -0.0001802989698326501, -0.0001802989698326501, -0.0003114032322745745, 0.00019346499529782546, -1.1470609745441967e-05, 0.0012229382120351351, 0.0012229382120351351, -0.0015721751546475963, -9.85927153359566e-05, -0.0009289621081618179, -0.0009289621081618179, 0.0006967254273631922, -1.517059518422293e-05, 0.0014638472794123055, 0.0007881008723360455, 0.0003291738776056344, 0.0013255623785849784, 0.0005311908966825921, -0.0038600310358006536, 0.00024271974603414095)","(69.4588468878276, 69.4588468878276, -135.1392635592869, -6.788164179910594, -92.60670359117293, -92.60670359117293, -26.532232454337276, 4.065587105567172, -184.2685362811708, -29.567529322172206, -29.567529322172206, -60.86108207743617, 14.810680908964127, -21.357908616814306, -21.357908616814306, -90.35613704789557, 5.119179433995445, -74.10211243919832, 5.24764612453653, 69.76255402460421, -20.10262524085017, -9.275842794618324, -11.159832093308209, 5.447801432276988)",1678993474286788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.018096731875517247, 0.8627628203904637, 0.40978379474731763, 0.002625454011722899, -0.01985917052636288, 0.03939699525132828, -0.007714912001891178, 0.0006019139959598718, 0.00869872828354668, -0.0038547149123800972, 0.013876292639530885, -0.010166708998033602, -0.009623561672330722, 0.00044726546890516694, 0.0013588203518987152, -0.007950175190468887, 0.001136737749498128, -0.0025263860087644295, 0.010039986124603677, 0.007891147850788602, -0.00233037726885109, 0.00855640602549287, -0.003982690691981907, -0.00902136039311202)","(0.5134564937101933, 0.5134564937101933, 0.5215856348649751, 0.005490617418591093, 6.859429318614019e-05, 6.859429318614019e-05, -0.0003610076956996772, 0.0003571866342958432, 0.00026269898190750963, 0.001359085181349617, 0.001359085181349617, -0.001458073572376783, 5.309572028787128e-05, -0.0002818194493532844, -0.0002818194493532844, 0.0008173117487261808, -0.00029656274157838306, 0.0013900608691134553, 0.001828344991354892, 0.0002285649860846094, 0.00037024648122330363, 0.0007585046236009603, -0.0035090306528753304, 0.00019949555485637355)","(69.87000042388269, 69.87000042388269, -135.0061783346386, -6.667157349089692, -92.61609681120093, -92.61609681120093, -26.41967918751217, 4.05785000848645, -184.35772273818273, -29.88767083190044, -29.88767083190044, -60.84285717876176, 14.642388996603593, -20.872457931613297, -20.872457931613297, -90.3398866625518, 5.097723413769349, -74.01252213545217, 5.132658740245777, 69.5302448615083, -20.08749668953244, -9.267249551564275, -11.138584219447733, 5.234568796109101)",1678993474294788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.018096731875517247, 0.8705972160353261, 0.413907327404936, 0.0026831103600686167, -0.01985917052636288, 0.03939699525132828, -0.007667552032160163, 0.0005986276016048573, 0.00871012192165788, -0.0038547149123800972, 0.013876292639530885, -0.010208177862138975, -0.009615348039996394, 0.00044726546890516694, 0.0013588203518987152, -0.007956569935663972, 0.0011354468588039418, -0.002545260589513216, 0.009995866973729497, 0.007888454324908431, -0.0024217360385059106, 0.00854401412469919, -0.004047193838756848, -0.0090215243187431)","(0.5124718049729624, 0.5124718049729624, 0.52027444854871, 0.005726386500608052, 0.0003532817926644645, 0.0003532817926644645, 0.0005687723587847819, 0.00022251727183122906, 0.0004337014070675195, 0.0011293041912421606, 0.0011293041912421606, -0.0020006648720988273, 0.00018144689914965806, -0.00023237462974688337, -0.00023237462974688337, 0.0005412432851846914, -0.00028258582771406815, 0.0008449500854060047, 0.0007403126660967794, 0.00013595851441700453, -0.001358293064695107, 0.0004039359480987375, -0.004068410487828053, 0.00016175523029516415)","(70.18653080717091, 70.18653080717091, -134.1533001040571, -6.686616784262399, -92.37593538167948, -92.37593538167948, -26.490723542094305, 4.088684409085307, -184.4128067416965, -30.575975587148065, -30.575975587148065, -60.75841719002331, 14.768243780577818, -20.29698805494992, -20.29698805494992, -90.28937751842875, 5.098004669907114, -74.048676802633, 5.030441584024288, 69.67808379202921, -20.182341988140877, -9.227534706576154, -11.063539364328243, 4.876703780550763)",1678993474302788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.01854915017240516, 0.8784316116801885, 0.41801694983338955, 0.002692752200742796, -0.01985917052636288, 0.03939699525132828, -0.00767563848843189, 0.0006044980000040189, 0.008705152872974716, -0.0043365542764275955, 0.013876292639530885, -0.010219158407398756, -0.009627189534350603, 0.00044726546890516694, 0.0013588203518987152, -0.007986052848037951, 0.0011561542345913342, -0.0025609854378092736, 0.009955509604973647, 0.007886627949474378, -0.002501396773699878, 0.008557890247898922, -0.004137257165819314, -0.00902645739723088)","(0.5113761167883154, 0.5113761167883154, 0.5197590534188273, 0.005059286032337624, 0.0008422319475618817, 0.0008422319475618817, 0.00032363357398826955, 0.0002707905884685457, 0.00025859716001966934, 0.0008429757966947573, 0.0008429757966947573, -0.0019149275986298034, -5.974845183429041e-05, -1.3813915225496624e-05, -1.3813915225496624e-05, -6.483012573292982e-05, 0.00013411286500366666, 0.00043843647996780893, -0.00017168009716188347, 8.226473484268881e-05, -0.0026500043056206252, 0.0005685017130881184, -0.005171458992389893, 4.694253654584733e-05)","(70.67390382409481, 70.67390382409481, -133.54254237063063, -6.542042670762655, -92.24369520049713, -92.24369520049713, -26.48898559797225, 4.108495798463107, -184.48255254759482, -31.0839672832471, -31.0839672832471, -60.56827403835484, 14.970141775820085, -19.957530970229335, -19.957530970229335, -90.2828743916082, 5.031481405804119, -74.04024091287654, 4.998664148530434, 69.62759463672968, -20.225883966644354, -9.3051848579538, -11.44842932634912, 5.229848784839567)",1678993474310788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.01854915017240516, 0.8862660073250508, 0.42218139219321604, 0.00273105831853321, -0.01985917052636288, 0.03939699525132828, -0.007651442579163041, 0.0005919105237345438, 0.008715548701801395, -0.0038547149123800972, 0.013876292639530885, -0.010227315221501615, -0.009617401101384798, 0.00044726546890516694, 0.0, -0.007958613727976611, 0.0011752102192923895, -0.0025950619443721817, 0.00991897035744604, 0.007867314886401109, -0.0025404218764440442, 0.008571293474397626, -0.004091644244690128, -0.00903069191636893)","(0.5111615553991155, 0.5111615553991155, 0.5198090319186254, 0.005030894407448912, 0.0010311529585403988, 0.0010311529585403988, 0.0006968957631823732, -1.4194979273203584e-06, 0.00041204396598011346, 0.001021674858462906, 0.001021674858462906, -0.0017705427404963927, 0.00014900992575968253, 0.00047663282674848245, 0.00047663282674848245, 0.0004424288352365, 0.0004820160073151312, -0.00028483122477600964, -0.0009189487240153605, -0.0002831445940065482, -0.0029448732649974083, 0.0007187468243429507, -0.003615966446943757, -3.809655249997627e-05)","(70.86979889013456, 70.86979889013456, -133.2409884955642, -6.662935168152746, -92.24297183780659, -92.24297183780659, -26.344258770496385, 4.128138299131604, -184.52249052254408, -31.65547510170155, -31.65547510170155, -60.40613942607659, 14.866013578267353, -19.779991142129557, -19.779991142129557, -90.28003557616965, 5.064157338003059, -73.94268387420261, 5.09977916331802, 69.48073232132165, -20.26871105691001, -9.204719321579397, -11.959943068919424, 4.929053706047098)",1678993474318788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.01854915017240516, 0.8960590018811286, 0.42634478383609414, 0.0027436107010151652, -0.01985917052636288, 0.03939699525132828, -0.007661121831571704, 0.0006001924870965892, 0.00871172925168559, -0.0038547149123800972, 0.013876292639530885, -0.010211016702601874, -0.009649518601304256, 0.00044726546890516694, 0.0013588203518987152, -0.007963172122254256, 0.0011794262007966347, -0.002578036447320259, 0.009956326934021384, 0.007851421125411392, -0.002541906696136768, 0.008582950963249455, -0.004018847713719099, -0.009023821063358006)","(0.512121640964767, 0.512121640964767, 0.5197529998754112, 0.004516242742730259, 0.0010026788575837945, 0.0010026788575837945, 0.00041518856196482665, 0.00015466935962343438, 0.0002938666385200134, 0.0005674446337042823, 0.0005674446337042823, -0.0012231479404121281, -0.0004806178246366528, 0.0002621704181589262, 0.0002621704181589262, 0.0002661983977631349, 0.0004883689806075401, 8.43314115730703e-05, -0.00012624976385175083, -0.000525734601054166, -0.002483472777536148, 0.0008271998697437634, -0.0017622126896382495, 9.49208069324996e-05)","(71.07355703020552, 71.07355703020552, -133.2052955911488, -6.653932503173137, -91.94664005190903, -91.94664005190903, -26.401098603171384, 4.074590441869404, -184.46232886640374, -32.019777631742166, -32.019777631742166, -60.57822895625695, 14.849193237704984, -19.35172455425705, -19.35172455425705, -90.39183047393868, 5.056535272756228, -73.83497770822159, 4.97097175991789, 69.15945394489492, -20.228912152621216, -9.173600969882774, -12.164530959573964, 5.132562586478869)",1678993474326788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.01854915017240516, 0.9048726969815988, 0.4305672667525014, 0.0028019098505949742, -0.01985917052636288, 0.03939699525132828, -0.007654325689282587, 0.0005787807690648918, 0.008693478179156432, -0.0038547149123800972, 0.013876292639530885, -0.01023242112618334, -0.009638632594216072, 0.00044726546890516694, 0.0, -0.007979541006075768, 0.001183001689324185, -0.0026126532165791586, 0.009888824150416751, 0.007849700632344593, -0.002486702985141873, 0.00855686847256611, -0.004017845847605167, -0.009013573438825095)","(0.5141257015685222, 0.5141257015685222, 0.5211784431532631, 0.0049181012246078725, 0.0004372787478938717, 0.0004372787478938717, 0.00048185765072573185, -0.0002607901804148805, -8.51724339392207e-05, 0.0007564377476318137, 0.0007564377476318137, -0.001438715482631978, -0.00021767241771487368, 0.0003465444748182014, 0.0003465444748182014, -7.502193791382824e-05, 0.0004823198405697827, -0.0005668520459012756, -0.0014051166424000035, -0.0004722528634697701, -0.0010681164756381313, 0.00021899323337149483, -0.001398886734029411, 0.0002702591213433144)","(71.24785481312978, 71.24785481312978, -133.2137150979052, -6.649067467674079, -92.02959451899605, -92.02959451899605, -26.376019918025307, 4.025399461796644, -184.4466329503683, -32.48547672847827, -32.48547672847827, -60.41658470556742, 14.970237199169558, -19.183065596535222, -19.183065596535222, -90.5244991076339, 5.158166328935507, -73.77517705093761, 5.1600909912816455, 69.09232250083024, -20.195159508020847, -9.206613276279311, -11.261699072265559, 5.437991873859838)",1678993474334788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.01854915017240516, 0.9136863920820688, 0.4348121413475121, 0.0028431989681624577, -0.019218552122286625, 0.03939699525132828, -0.007633251550660999, 0.000590251224788365, 0.008705621409647922, -0.0038547149123800972, 0.013876292639530885, -0.010227247668854963, -0.00960880385707497, 0.00044726546890516694, 0.0, -0.007952422282841773, 0.0011630711087704517, -0.0026355716138918134, 0.009863687249986437, 0.00785866191160308, -0.002467056578022765, 0.008549544600835074, -0.004050448980776522, -0.009014530899981516)","(0.5163167422959275, 0.5163167422959275, 0.5223453925606432, 0.004958676262134593, 0.0006497731863799153, 0.0006497731863799153, 0.0007734262520977637, 1.1944844019987614e-05, 0.00015136296269274138, 0.0007593638064798823, 0.0007593638064798823, -0.0011379642894682961, 0.0003589172608100174, -0.0003629018026596446, -0.0003629018026596446, 0.0004393470483126432, 3.0274206503795307e-05, -0.0008637734322012512, -0.0017170558214830974, -0.0002504428769497225, -0.0005159732707306584, 3.680973626091994e-05, -0.0018163054209648362, 0.00021333980748397454)","(71.24865694372268, 71.24865694372268, -133.26064051436146, -6.586967970440018, -91.98900625682496, -91.98900625682496, -26.325543172798266, 4.2206050399729005, -184.45451524420483, -33.11231814231006, -33.11231814231006, -60.28243061258908, 14.98976140341524, -18.98209896198035, -18.98209896198035, -90.5177665045674, 5.211460872732043, -73.66486712168833, 5.10015894169369, 68.90217573766269, -20.201608717577045, -9.120649570132787, -12.025110354695666, 5.741934672707494)",1678993474342788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.01900156846929313, 0.9205414882713234, 0.43903305661328207, 0.002879110297265881, -0.01985917052636288, 0.03939699525132828, -0.007581895874162835, 0.0005895307262320109, 0.008702652209669029, -0.0038547149123800972, 0.013876292639530885, -0.010247941731042327, -0.009611258978244623, 0.00044726546890516694, 0.0, -0.007956161680706467, 0.001157371042211436, -0.0026747357114967163, 0.009880581255203783, 0.007861232930600544, -0.0024766820954348102, 0.008539440190262749, -0.003988773842035128, -0.00902053045241134)","(0.5172205441311604, 0.5172205441311604, 0.5230337876507054, 0.004901255027948258, 0.0005585674227426236, 0.0005585674227426236, 0.0016046091393395862, 2.2445375221138563e-06, 7.213041250011526e-05, 0.0006617028064715015, 0.0006617028064715015, -0.0013582535479113541, 0.0002710141823803275, -0.0005740830083807791, -0.0005740830083807791, 0.00031888953201567396, -9.04136951696863e-05, -0.001480265297114793, -0.001076289034691917, -0.00016596509675175362, -0.0005633456187483622, -0.00014970097072051293, -0.00046596815295285555, 7.11248517229137e-05)","(71.56309282391777, 71.56309282391777, -133.44974900758513, -6.504435267383637, -91.91933188855774, -91.91933188855774, -26.457466662449985, 4.517010484511996, -184.3636842865422, -33.31969516816569, -33.31969516816569, -60.467508741986435, 14.858381324106102, -18.822074503252974, -18.822074503252974, -90.4363145393257, 5.2934642306208755, -73.56726304258186, 4.870650906208348, 68.71213614789315, -20.171772119631814, -9.104537977408874, -11.472636012555707, 5.960260565263484)",1678993474350788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.01945398676618104, 0.9273965844605779, 0.4432052450446195, 0.002899354015577529, -0.01985917052636288, 0.03939699525132828, -0.00753609041348897, 0.0005792109964775082, 0.008673690671686964, -0.0038547149123800972, 0.013876292639530885, -0.010277082937112662, -0.009604993799780597, 0.00044726546890516694, 0.0, -0.00794740572123736, 0.0011529737755380286, -0.002672781784771283, 0.009828564591811839, 0.007845890254619873, -0.0025484305819738753, 0.008551327309012343, -0.003964784301628614, -0.009020104942930166)","(0.5164206091402455, 0.5164206091402455, 0.5231561129778675, 0.004568831783395428, 0.00039403318074273253, 0.00039403318074273253, 0.00226365222800144, -0.00018848594864332474, -0.0004647934376306301, 1.1524684602380041e-05, 1.1524684602380041e-05, -0.0016863766183947294, 0.00033851809481722634, -0.0005880485811206609, -0.0005880485811206609, 0.00040686625575065354, -0.00015999630668827496, -0.0011911965826095399, -0.0018815472372690678, -0.00042806286234757854, -0.001810794962053515, 9.220716297756584e-05, 3.38777176168599e-05, 7.595991042363474e-05)","(72.34500898043822, 72.34500898043822, -133.75605407632094, -6.481239185550829, -91.8605565832709, -91.8605565832709, -26.431790943944822, 4.560451188067349, -184.42085974837963, -33.7558656442593, -33.7558656442593, -60.61932530125027, 15.063265816885355, -18.719464345671412, -18.719464345671412, -90.41130197664134, 5.28625239212387, -73.59173496325329, 4.7064005492090235, 68.74986025695195, -20.108149650887352, -9.031710887960669, -11.038376100899976, 6.076411729809949)",1678993474358788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.01945398676618104, 0.9352309801054403, 0.4473175482823882, 0.0029458338471827126, -0.019218552122286625, 0.03939699525132828, -0.007563958892262354, 0.0005709833830249497, 0.00868873068953209, -0.0043365542764275955, 0.013876292639530885, -0.010277526226579674, -0.009598060319813046, 0.00044726546890516694, 0.0, -0.0079661534332496, 0.0011487729026855706, -0.002695221730350683, 0.009750764842480246, 0.007850347832510053, -0.002435451327602621, 0.008565928049266243, -0.003911347757619206, -0.00902527545842411)","(0.5151294393338395, 0.5151294393338395, 0.5217765277833062, 0.004764329118229893, 0.00040777347706584186, 0.00040777347706584186, 0.0013824240807570301, -0.0002974442205195707, -0.00011867829951449119, -0.0006510199392029784, -0.0006510199392029784, -0.0014451796767710938, 0.0004390191687109115, -0.0011569861772286012, -0.0011569861772286012, 9.35869265136133e-07, -0.00022510527905443916, -0.001450332013798216, -0.003018914388980513, -0.000282551799208067, 0.0005110697830193528, 0.0003415480956111033, 0.0010089689696769542, -3.0632758927378096e-05)","(73.32911426118716, 73.32911426118716, -134.49912338864397, -6.371253187487199, -91.76592857655115, -91.76592857655115, -26.552211148072654, 4.704445960437497, -184.39361487814273, -34.23559127297303, -34.23559127297303, -60.565465443592196, 15.14584120628735, -18.391288166178168, -18.391288166178168, -90.35048079055626, 5.245866086789322, -73.61694341519514, 4.903036007055699, 68.7127873746147, -20.05404881762237, -9.046470943878758, -11.954311827155724, 5.645650115233225)",1678993474366788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.019906405063068955, 0.9450239746615181, 0.45137723964055104, 0.002984782703982502, -0.01985917052636288, 0.03939699525132828, -0.007601618382417909, 0.0005535554465615531, 0.008688043627349592, -0.003372875548332599, 0.013876292639530885, -0.010302844996191397, -0.009593316361794783, 0.00044726546890516694, 0.0, -0.007968270760687695, 0.0011460417390431199, -0.002666769263176065, 0.009783364495527603, 0.007848251453317292, -0.002458461927293891, 0.008553289874523548, -0.003833566161937619, -0.009029681264063187)","(0.5155490020079737, 0.5155490020079737, 0.5196329037363774, 0.004776068262467288, 0.0008022077962929487, 0.0008022077962929487, 0.0004918139743061476, -0.000580415421563255, -0.00011059039071745458, -0.0010650150275258378, -0.0010650150275258378, -0.0016831398451855365, 0.0004622789403380986, -0.0013970281545093717, -0.0013970281545093717, -3.0439280602595207e-05, -0.0002352353315352348, -0.0007180645691483803, -0.0019436304515387606, -0.0002804060044059054, -7.512976006718232e-05, 6.66503138682812e-05, 0.0022943059517887203, -0.00010735979593034622)","(74.68850988248346, 74.68850988248346, -135.16467120384226, -6.335849490739117, -91.65347524803282, -91.65347524803282, -26.41484343373278, 4.6751318788737715, -184.22871025626418, -34.75431986236504, -34.75431986236504, -60.406049390754134, 15.037453590632536, -17.964507571763285, -17.964507571763285, -90.33767028428059, 5.315111658071969, -73.72727160676698, 5.07091202567687, 68.36760079219073, -20.04605658064527, -9.023216095350554, -11.95734433451535, 5.842297191307413)",1678993474374788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.019906405063068955, 0.9538376697619882, 0.45544701828208106, 0.0029990345985760284, -0.019218552122286625, 0.03939699525132828, -0.007603207633371346, 0.0005484965603085916, 0.008687121176919714, -0.0038547149123800972, 0.013876292639530885, -0.010326722569884046, -0.009617798853825986, 0.0, 0.0013588203518987152, -0.00797004907077569, 0.0011654625845667918, -0.002662095129398438, 0.009843044257537622, 0.007846679707558741, -0.0024124173558691276, 0.008551379782959112, -0.003857597531016084, -0.00902811665258918)","(0.5167152245217143, 0.5167152245217143, 0.5177696038909766, 0.0043328979939010635, 0.0007838815128881483, 0.0007838815128881483, 0.00038573656586280607, -0.0005876164321903625, -0.00011885548146954992, -0.0005971516423292185, -0.0005971516423292185, -0.0019053856309579125, -4.2692938294501534e-05, -0.0010212749967407591, -0.0010212749967407591, -5.1028172678766726e-05, 0.0001550444875659679, -0.0005743617206935167, -0.0005359757275757523, -0.0002663917259052088, 0.0008366885922164218, 3.7178836817435755e-06, 0.001550448044429822, -5.9648423036465445e-05)","(75.88387002325948, 75.88387002325948, -135.95859136570004, -6.306040082168136, -91.47749642551804, -91.47749642551804, -26.413647827852028, 4.794906809935085, -184.17865549698766, -35.05724782265342, -35.05724782265342, -60.64384852292413, 15.026426975262838, -17.6303813239668, -17.6303813239668, -90.47219067704705, 5.24871583580806, -73.74981704328378, 4.836031797136801, 68.25628651923779, -20.058890681207153, -9.002636384283395, -12.407372829503709, 5.9762758257823565)",1678993474382788012
"['rh_FFJ1', 'rh_FFJ2', 'rh_FFJ3', 'rh_FFJ4', 'rh_LFJ1', 'rh_LFJ2', 'rh_LFJ3', 'rh_LFJ4', 'rh_LFJ5', 'rh_MFJ1', 'rh_MFJ2', 'rh_MFJ3', 'rh_MFJ4', 'rh_RFJ1', 'rh_RFJ2', 'rh_RFJ3', 'rh_RFJ4', 'rh_THJ1', 'rh_THJ2', 'rh_THJ3', 'rh_THJ4', 'rh_THJ5', 'rh_WRJ1', 'rh_WRJ2']","(0.020358823359956923, 0.9626513648624584, 0.4595046819171632, 0.0030127842000958367, -0.01985917052636288, 0.04066786606588724, -0.0075906225851058665, 0.0005540865135373399, 0.008700180900755061, -0.0038547149123800972, 0.013876292639530885, -0.010344184737381894, -0.009638054120334178, 0.00044726546890516694, 0.0013588203518987152, -0.007958584765752275, 0.0011819040019247487, -0.002682878616466465, 0.009798204720063666, 0.007851022453619863, -0.0024315149604228303, 0.00855112763815148, -0.003935102963774124, -0.00902215319766198)","(0.5187119208602802, 0.5187119208602802, 0.5161932330221101, 0.003978587833837422, 0.0008440972675134999, 0.0008440972675134999, 0.0005241274709798321, -0.0003845256486763273, 0.0001395797925078197, -0.000360512936635376, -0.000360512936635376, -0.001935362712126787, -0.0003881246453961857, -0.000942734647083564, -0.000942734647083564, 0.0001723665451035879, 0.00043601629375218746, -0.0008747108421192238, -0.0012496590710959704, -0.00014689140892467297, 0.00042632191098315335, 1.4348591182471872e-05, -9.986604009806953e-05, 5.0828821662009436e-05)","(77.01466990544088, 77.01466990544088, -136.74355751739088, -6.336890275254967, -91.36924300290282, -91.36924300290282, -26.393518977589117, 5.12997329771376, -184.24434650044506, -35.38796170175446, -35.38796170175446, -60.587036041746195, 14.80422040395636, -17.241243285173883, -17.241243285173883, -90.43994759704802, 5.159068074679303, -73.84113874692919, 4.891228594786283, 68.12720462385562, -20.105915455040236, -8.983285067198704, -12.696150016597677, 6.055193008156484)",1678993474390788012
